id,NUMR_GITE,NOM_GITE,NUMR_CORPS,NOM_CORPS,IDNT_CORPS,CODE_ETAT,ETAT_CORPS,FUS_UTM,ESTN,NORD,NUMR_SNRC,DECV_AN,SUBST_PRIN,SUBST_P2,SUBST_P3,SUBST_P4,SUBST_P5,SUBST_P6,SUBST_P7,SUBST_P8,SUBST_P9,SUBST_P10,SUBST_P11,SUBST_P12,SUBST_SECN,SUBST_S2,SUBST_S3,SUBST_S4,SUBST_S5,SUBST_S6,SUBST_S7,SUBST_S8,SUBST_S9,SUBST_S10,SUBST_S11,SUBST_S12,CODE_TYPL,TYPL,CODE_LIT1,ROCHE_LIT1,CODE_LIT2,ROCHE_LIT2,CODE_LIT3,ROCHE_LIT3,CODE_LIT4,ROCHE_LIT4,CODE_LIT5,ROCHE_LIT5,CODE_LIT6,ROCHE_LIT6,CODE_LIT7,ROCHE_LIT7,CODE_LIT8,ROCHE_LIT8,MINR1,MINR2,MINR3,MINR4,MINR5,MINR6,MINR7,MINR8,MINR9,MINR10,MINR11,MINR12,MINR13,MINR14,MINR15,MINR16,MINR17,MINR18,MINR19,MINR20,MINR21,MINR22,MINR23,MINR24,MINR25,CODE_FORM,DESCR_FORM,CODE_DIST,DESCR_DIST,CODE_IMPR,DESCR_IMPR,CODE_TYPE,DESCR_TYPE,RESS_ESTIM,LIEN_FICHE,CODE_SYMBL,Coord_X,Coord_Y
0,2851,Groupe du Lac Gwillin,1990,Groupe du Lac Gwillin,1,P,Indice travaillé,18,536105,5532378,32G16,1952,Au,Cu,,,,,,,,,,,Ag,,,,,,,,,,,,1520,"Veine aurifère mésothermale, à gangue de quartz et de carbonates",R1A,,M8,,V3B,,S1C,,I3A,,,,,,,,CL,QZ,CB,SR,TL,Au,PY,PO,CP,,,,,,,,,,,,,,,,,TR,Tabulaire régulier,D,Disséminée,MJ,Majeur,F,Dans faille ou cisaillement,N,,GMAU_P,-74.496809,49.942671
0,2852,Golden Eye (Lac Doré),1991,Golden Eye (Lac Doré),1,G,Gîte,18,549080,5525178,32G16,1984,Au,Cu,,,,,,,,,,,Ag,,,,,,,,,,,,1700,Filon cuprifère,R1A,,I3G,,,,,,,,,,,,,,QZ,SR,FP,CL,PY,Au,CP,SP,,,,,,,,,,,,,,,,,,LR,Lenticulaire régulier,D,Disséminée,MJ,Majeur,F,Dans faille ou cisaillement,O,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&l=F&entt=GM&alias_table_crit=F4E02&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=1991,GMAU_G,-74.316905,49.876992
0,2853,MC-Gold (MOP-II),1992,MC-Gold (MOP-II),1,G,Gîte,18,542060,5534240,32G16,1987,Au,Ag,Cu,Mo,Zn,Ni,,,,,,,,,,,,,,,,,,,1910,Minéralisation associée aux intrusions porphyriques à Cu-Au-Mo,R1,,I1,,V2,,I4M,,V3B,,,,,,,,SR,CL,QZ,CB,SP,MO,CP,PY,,,,,,,,,,,,,,,,,,TR,Tabulaire régulier,D,Disséminée,MO,Modéré,V,Veine,O,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&l=F&entt=GM&alias_table_crit=F4E02&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=1992,GMAU_G,-74.413616,49.959028
0,2854,LD-1,1993,LD-1,1,I,"Indice, aucun travail",18,550665,5526478,32G16,,Au,Cu,,,,,,,,,,,Ag,,,,,,,,,,,,1520,"Veine aurifère mésothermale, à gangue de quartz et de carbonates",R1,,I3A,,,,,,,,,,,,,,CB,QZ,PY,CP,,,,,,,,,,,,,,,,,,,,,,TR,Tabulaire régulier,U,Veinule,IN,Indéterminé,V,Veine,N,,GMAU_I,-74.294677,49.888552
0,2855,Lac Dufault (Zone Inlet),1994,Lac Dufault (Zone Inlet),1,I,"Indice, aucun travail",18,547443,5535594,32G16,1987,Au,Cu,,,,,,,,,,,Zn,,,,,,,,,,,,1520,"Veine aurifère mésothermale, à gangue de quartz et de carbonates",R9,,I4B,,I2J,,,,,,,,,,,,QZ,CB,AS,PY,CP,,,,,,,,,,,,,,,,,,,,,TR,Tabulaire régulier,N,Inconnue,IN,Indéterminé,V,Veine,N,,GMAU_I,-74.338407,49.970801
0,2856,Faille du Lac Gwillim,1995,Faille du Lac Gwillim,1,I,"Indice, aucun travail",18,541716,5535161,32G16,1985,Au,,,,,,,,,,,,,,,,,,,,,,,,1520,"Veine aurifère mésothermale, à gangue de quartz et de carbonates",R9,,V3,,,,,,,,,,,,,,QZ,CB,CP,PY,,,,,,,,,,,,,,,,,,,,,,TR,Tabulaire régulier,D,Disséminée,IN,Indéterminé,V,Veine,N,,GMAU_I,-74.418312,49.967335
0,2857,Lac Dadson,1996,Lac Dadson,1,I,"Indice, aucun travail",18,565751,5535650,32G16,1987,Au,,,,,,,,,,,,,,,,,,,,,,,,1520,"Veine aurifère mésothermale, à gangue de quartz et de carbonates",R9,,I3A,,,,,,,,,,,,,,CB,PY,,,,,,,,,,,,,,,,,,,,,,,,TR,Tabulaire régulier,D,Disséminée,IN,Indéterminé,V,Veine,N,,GMAU_I,-74.083121,49.969568
0,2858,Masson,1997,Masson,1,I,"Indice, aucun travail",18,536690,5538688,32G16,1985,Au,,,,,,,,,,,,Ag,,,,,,,,,,,,1520,"Veine aurifère mésothermale, à gangue de quartz et de carbonates",R9,,S2D,,I4,,,,,,,,,,,,PY,,,,,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,N,Inconnue,IN,Indéterminé,I,Indéterminé,N,,GMAU_I,-74.488055,49.999386
0,2859,Baie Machin-SO,1998,Baie Machin-SO,1,P,Indice travaillé,18,555680,5530878,32G16,1988,Cu,Au,,,,,,,,,,,Ag,,,,,,,,,,,,1700,Filon cuprifère,R1,,V3B,,I3A,,,,,,,,,,,,AM,EP,CB,CP,PY,MC,CV,,,,,,,,,,,,,,,,,,,TR,Tabulaire régulier,N,Inconnue,IN,Indéterminé,F,Dans faille ou cisaillement,N,,GMCU_P,-74.224233,49.927677
0,2860,Lamothe,1999,Lamothe,1,I,"Indice, aucun travail",18,559880,5518603,32G16,1990,Au,,,,,,,,,,,,Cu,,,,,,,,,,,,1500,Minéralisation d'or primaire,R9,,I1D,,I3A,,,,,,,,,,,,SR,CL,EP,MG,HM,PY,CP,,,,,,,,,,,,,,,,,,,TR,Tabulaire régulier,D,Disséminée,IN,Indéterminé,T,Dans fracture,N,,GMAU_I,-74.167622,49.816878
0,2861,Showing #5 (Option Lamothe),2000,Showing #5 (Option Lamothe),1,I,"Indice, aucun travail",18,559730,5517528,32G16,1991,Au,Cu,Ag,,,,,,,,,,,,,,,,,,,,,,1700,Filon cuprifère,R1A,,I1D,,,,,,,,,,,,,,CL,QZ,SR,MG,HM,PY,CP,,,,,,,,,,,,,,,,,,,TR,Tabulaire régulier,U,Veinule,MJ,Majeur,F,Dans faille ou cisaillement,N,,GMAU_I,-74.169873,49.807225
0,2862,Showing #6 (Option Lamothe),2001,Showing #6 (Option Lamothe),1,I,"Indice, aucun travail",18,560955,5518228,32G16,1991,Au,Cu,,,,,,,,,,,Ag,,,,,,,,,,,,1700,Filon cuprifère,R1A,,I1D,,I3H,,,,,,,,,,,,CL,QZ,HM,MG,CP,BN,PY,,,,,,,,,,,,,,,,,,,LR,Lenticulaire régulier,A,Disséminée à massive,MJ,Majeur,F,Dans faille ou cisaillement,N,,GMAU_I,-74.15274,49.813397
0,2863,Showing #1 (Option Lamothe),2002,Showing #1 (Option Lamothe),1,I,"Indice, aucun travail",18,561605,5519078,32G16,1990,Au,Cu,,,,,,,,,,,Ag,,,,,,,,,,,,1700,Filon cuprifère,R1A,,I1D,,,,,,,,,,,,,,QZ,SR,CL,MG,HM,BN,CP,PY,,,,,,,,,,,,,,,,,,TR,Tabulaire régulier,D,Disséminée,MJ,Majeur,F,Dans faille ou cisaillement,N,,GMAU_I,-74.143571,49.820975
0,2864,The L14E Stripping Zone,2003,The L14E Stripping Zone,1,I,"Indice, aucun travail",18,548480,5536403,32G16,1989,Au,,,,,,,,,,,,,,,,,,,,,,,,1520,"Veine aurifère mésothermale, à gangue de quartz et de carbonates",R1A,,I3A,,,,,,,,,,,,,,QZ,PY,,,,,,,,,,,,,,,,,,,,,,,,TR,Tabulaire régulier,N,Inconnue,MJ,Majeur,F,Dans faille ou cisaillement,N,,GMAU_I,-74.323845,49.977994
0,2865,Sandra Vein,2004,Sandra Vein,1,I,"Indice, aucun travail",18,549880,5537053,32G16,1989,Cu,,,,,,,,,,,,Ag,,,,,,,,,,,,1700,Filon cuprifère,R1,,I3D,,,,,,,,,,,,,,QZ,CP,PY,,,,,,,,,,,,,,,,,,,,,,,TR,Tabulaire régulier,D,Disséminée,IN,Indéterminé,V,Veine,N,,GMCU_I,-74.304236,49.983724
0,2866,The L38E Stripping Zone,2005,The L38E Stripping Zone,1,I,"Indice, aucun travail",18,550680,5537478,32G16,1989,Cu,,,,,,,,,,,,Ag,,,,,,,,,,,,1700,Filon cuprifère,R1A,,I3D,,,,,,,,,,,,,,QZ,CP,PY,,,,,,,,,,,,,,,,,,,,,,,TR,Tabulaire régulier,D,Disséminée,MJ,Majeur,F,Dans faille ou cisaillement,N,,GMCU_I,-74.293022,49.987479
0,2867,The Epidote Escarpment,2006,The Epidote Escarpment,1,I,"Indice, aucun travail",18,551505,5538303,32G16,1989,Au,,,,,,,,,,,,,,,,,,,,,,,,1500,Minéralisation d'or primaire,I3A,,I3A,,,,,,,,,,,,,,QZ,EP,CL,PY,,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,N,Inconnue,IN,Indéterminé,I,Indéterminé,N,,GMAU_I,-74.281404,49.994827
0,2868,France 87-02,2007,France 87-02,1,I,"Indice, aucun travail",18,567830,5537903,32G16,1987,Zn,Pb,,,,,,,,,,,Ag,,,,,,,,,,,,9999,Minéralisation de type indéterminé,R9,,V1,,V3B,,,,,,,,,,,,SP,GL,,,,,,,,,,,,,,,,,,,,,,,,TR,Tabulaire régulier,N,Inconnue,MJ,Majeur,F,Dans faille ou cisaillement,N,,GMZN_I,-74.053737,49.989596
0,2869,France 88-04,2008,France 88-04,1,I,"Indice, aucun travail",18,569255,5538878,32G16,1988,Au,Zn,,,,,,,,,,,Ag,Cu,,,,,,,,,,,9999,Minéralisation de type indéterminé,R9,,V3B,,I4B,,,,,,,,,,,,QZ,CB,CL,CP,PO,PY,SP,,,,,,,,,,,,,,,,,,,TR,Tabulaire régulier,N,Inconnue,MJ,Majeur,F,Dans faille ou cisaillement,N,,GMAU_I,-74.033685,49.9982
0,2870,Point d'Intérêt 88-10,2009,Point d'Intérêt 88-10,1,I,"Indice, aucun travail",18,570680,5536478,32G16,1988,Cu,,,,,,,,,,,,Au,,,,,,,,,,,,9999,Minéralisation de type indéterminé,M26,,I3A,,,,,,,,,,,,,,PY,CP,,,,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,N,Inconnue,IN,Indéterminé,X,Autre,N,,GMCU_I,-74.014246,49.976451
0,2871,Ruis. Villefagnan,2010,Ruis. Villefagnan,1,I,"Indice, aucun travail",18,568980,5522378,32G16,1990,Cu,,,,,,,,,,,,Au,,,,,,,,,,,,1700,Filon cuprifère,R1,,I3G,,,,,,,,,,,,,,QZ,PY,CP,,,,,,,,,,,,,,,,,,,,,,,TR,Tabulaire régulier,D,Disséminée,IN,Indéterminé,V,Veine,N,,GMCU_I,-74.040471,49.849849
0,2872,Baie Sullivan-Est,2011,Baie Sullivan-Est,1,I,"Indice, aucun travail",18,553680,5534578,32G16,1990,Cu,,,,,,,,,,,,Ag,,,,,,,,,,,,1700,Filon cuprifère,I3D,,I3D,,,,,,,,,,,,,,EP,PY,CP,,,,,,,,,,,,,,,,,,,,,,,TR,Tabulaire régulier,D,Disséminée,IN,Indéterminé,F,Dans faille ou cisaillement,N,,GMCU_I,-74.251581,49.961135
0,2873,Monts Cummings-Nord,2012,Monts Cummings-Nord,1,I,"Indice, aucun travail",18,557355,5535428,32G16,1990,Zn,,,,,,,,,,,,Cu,,,,,,,,,,,,9999,Minéralisation de type indéterminé,R1A,,I3A,,,,,,,,,,,,,,CB,QZ,CP,PY,SP,,,,,,,,,,,,,,,,,,,,,TR,Tabulaire régulier,D,Disséminée,IN,Indéterminé,F,Dans faille ou cisaillement,N,,GMZN_I,-74.200221,49.968438
0,2874,Lac Cummings-Est,2013,Lac Cummings-Est,1,I,"Indice, aucun travail",18,558130,5533228,32G16,1990,Cu,,,,,,,,,,,,Ag,,,,,,,,,,,,1700,Filon cuprifère,R1,,I3A,,,,,,,,,,,,,,EP,CL,CP,MC,AZ,,,,,,,,,,,,,,,,,,,,,TR,Tabulaire régulier,N,Inconnue,IN,Indéterminé,V,Veine,N,,GMCU_I,-74.189748,49.948578
0,2875,LC-91-2 (Lac Caché),2014,LC-91-2 (Lac Caché),1,I,"Indice, aucun travail",18,542480,5522778,32G16,1991,Cu,,,,,,,,,,,,,,,,,,,,,,,,1700,Filon cuprifère,R1A,,I3A,,,,,,,,,,,,,,CB,QZ,CP,PO,,,,,,,,,,,,,,,,,,,,,,TR,Tabulaire régulier,M,Massive,IN,Indéterminé,V,Veine,N,,GMCU_I,-74.409022,49.855912
0,2876,Option Greenstone (Projet 4011),2015,Option Greenstone (Projet 4011),1,I,"Indice, aucun travail",18,562621,5518332,32G16,1991,Cu,,,,,,,,,,,,Ag,Mo,,,,,,,,,,,1930,Porphyre cuprifère,R1,,I1D,,,,,,,,,,,,,,QZ,MO,HM,PY,CP,,,,,,,,,,,,,,,,,,,,,TR,Tabulaire régulier,N,Inconnue,IN,Indéterminé,V,Veine,N,,GMCU_I,-74.129569,49.814161
0,2877,Lac Jean-Sud,2016,Lac Jean-Sud,1,I,"Indice, aucun travail",18,567891,5519702,32G16,1991,Cu,,,,,,,,,,,,Au,Ag,,,,,,,,,,,1700,Filon cuprifère,R1,,M8,,,,,,,,,,,,,,SR,CL,FC,CC,AB,PY,MO,CP,,,,,,,,,,,,,,,,,,TR,Tabulaire régulier,N,Inconnue,IN,Indéterminé,F,Dans faille ou cisaillement,N,,GMCU_I,-74.056086,49.825908
